630,119.2
795,159.0
1050,175.2
525,203.6
975,178.9
1800,222.6
595,179.8
730,181.4
580,177.0
930,177.9
760,185.0
750,229.7
685,191.0
750,170.8
2590,306.6
1335,229.4
1015,219.7
1790,251.6
1720,238.2
655,178.0
1355,268.4
1150,255.2
1490,268.8
2720,337.5
1240,252.2
1680,274.9
2155,327.0
1910,293.1
1370,305.8
1045,311.1
1050,233.5
710,299.7
620,234.5
1145,195.1
1125,247.7
735,226.6
1040,268.0
1130,259.7
680,257.2
990,265.4
650,277.9
2040,303.9
1780,246.8
805,259.6
915,267.6
1035,276.9
590,214.9
955,207.0
780,258.8
905,254.6
1235,313.0
1205,304.9
1025,322.8
1000,264.7
1565,283.5
845,330.0
1000,322.9
1785,284.2
1765,334.2
1290,316.3
1070,314.1
1370,350.9
2335,379.0
1525,334.7
1660,350.2
1355,339.0
935,284.9
1295,333.4
950,298.9
830,256.4
1370,333.3
930,286.7
1170,352.6
1065,282.5
1440,328.2
810,254.1
1145,302.0
2925,342.1
810,260.2
1040,318.4
750,263.0
1335,277.7
2235,346.6
1085,329.2
995,322.2448979591837
1315,309.48979591836735
960,277.9
1455,330.8
1535,355.40816326530614
6635,489.9
8840,714.2
3550,411.5
1575,329.8
5240,677.3
6735,684.4
6910,663.4
15945,1046.6
8350,542.4
15000,1384.4
7775,939.6
