590,125.0
485,150.9
360,131.5
395,152.15686274509804
440,155.74074074074073
555,161.50943396226415
510,169.1818181818182
530,167.64150943396226
680,171.32075471698113
370,140.8653846153846
425,156.6346153846154
505,164.79166666666666
590,162.39583333333334
595,163.5
500,162.08333333333334
340,134.3
810,151.70212765957447
580,123.75
515,159.68085106382978
535,163.57142857142858
1225,178.72340425531914
445,148.82978723404256
555,171.1764705882353
585,195.19607843137254
495,181.2
750,184.50980392156862
540,189.0625
745,168.11320754716982
705,156.32075471698113
480,150.40816326530611
650,186.35416666666666
380,138.72340425531914
410,156.95652173913044
475,149.27083333333334
490,149.56521739130434
790,152.8181818181818
560,153.13725490196077
530,154.72222222222223
945,166.3
420,159.31372549019608
465,154.79166666666666
595,163.1
550,179.8
600,190.56603773584905
810,185.57692307692307
800,183.9795918367347
1305,182.2
610,169.89795918367346
720,185.83333333333334
555,171.83673469387756
815,162.4
495,152.3469387755102
525,180.6122448979592
835,202.45098039215685
700,152.4
450,171.83673469387756
370,136.70212765957447
505,166.12244897959184
545,150.6
535,168.61702127659575
825,178.64583333333334
740,195.18867924528303
565,159.6153846153846
735,178.9814814814815
855,172.8
1165,222.9591836734694
630,216.17021276595744
790,206.14583333333334
990,216.45833333333334
1040,223.8235294117647
1000,218.65384615384616
1430,238.4375
925,195.91836734693877
800,206.86274509803923
910,228.1
1080,297.9591836734694
545,207.24489795918367
835,216.6346153846154
855,199.33962264150944
645,184.6078431372549
550,195.81632653061226
505,168.02083333333334
495,162.0408163265306
525,208.64583333333334
470,165.10204081632654
450,155.0
435,166.17021276595744
480,162.85714285714286
485,185.625
630,195.0
430,155.85106382978722
690,182.3148148148148
965,197.24489795918367
2985,262.59615384615387
910,203.23529411764707
4785,280.3125
2860,291.9230769230769
2195,250.18867924528303
4010,309.71153846153845
2885,234.35185185185185
