450,141.7
390,141.86274509803923
380,147.0
370,118.03921568627452
580,158.67924528301887
700,156.9607843137255
545,156.07843137254903
500,169.23076923076923
560,182.9
450,170.4
590,187.1875
645,222.24489795918367
545,218.3
780,210.19607843137254
945,198.52941176470588
580,207.6530612244898
495,216.04166666666666
615,219.18367346938774
620,235.3921568627451
835,211.875
875,207.7
910,257.54901960784315
675,216.77083333333334
1615,260.5882352941176
1080,255.49019607843138
565,214.27083333333334
675,228.4
1180,234.9
1385,219.69387755102042
590,213.6734693877551
695,206.53061224489795
465,162.12765957446808
525,206.73469387755102
885,212.4468085106383
660,213.23529411764707
690,201.22448979591837
570,212.64705882352942
700,210.49019607843138
980,237.69230769230768
525,214.7058823529412
775,179.25531914893617
840,200.0
800,209.80769230769232
755,239.89583333333334
945,202.7450980392157
725,235.4
795,235.3
640,209.79591836734693
555,180.51020408163265
780,192.75510204081633
