450,110.7
415,109.89010989010988
595,118.5204081632653
470,124.23469387755102
590,126.07142857142857
460,132.0408163265306
635,139.59183673469389
540,122.14285714285714
460,127.75510204081633
560,136.37755102040816
485,136.78571428571428
530,122.65306122448979
455,134.01098901098902
625,124.56043956043956
585,130.16483516483515
695,137.69230769230768
420,120.0
420,124.41558441558442
380,119.92063492063492
470,126.33928571428571
435,119.32692307692308
505,128.3653846153846
490,129.89795918367346
385,133.24074074074073
390,135.79365079365078
595,137.85714285714286
390,113.41269841269842
420,128.8095238095238
405,119.2063492063492
510,133.015873015873
595,130.0
505,130.234375
390,117.14285714285714
350,119.73684210526316
435,141.73076923076923
480,142.5
460,129.28571428571428
420,140.83333333333334
570,146.73076923076923
495,129.91379310344828
515,140.89285714285714
440,144.91071428571428
605,171.96428571428572
595,168.79310344827587
540,163.1578947368421
765,154.25925925925927
915,161.37254901960785
385,133.0188679245283
510,139.44444444444446
720,155.09615384615384
