25.5
61.78
98.56
134.84
177.88
213.72
254.58
293.18
331.3
367.36
404.2
440.36
487.08
527.48
564.3
610.46
659.12
698.02
738.04
777.7
815.72
858.02
898.02
935.42
974.56
1016.24
1060.98
1102.08
1140.6
1179.92
1217.32
1260.6
1299.68
1335.16
1371.34
1410.32
1451.44
1489.42
1534.64
1578.9
1616.02
1657.5
1692.02
1739.76
1775.54
1822.02
1860.22
1897.5
1938.22
1977.94
