14.25,20.5,31.76923076923077,23.5,34.125,28.5,30.333333333333332,29.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288.5,256.6666666666667,293.5,299.1666666666667,243.0,277.75,NA,NA,310.85714285714283,NA,258.75,NA,NA,279.0,280.0,257.0,291.0,307.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
265.5,302.25,319.8,325.3333333333333,279.5,330.0,NA,NA,340.125,NA,NA,NA,NA,302.0,300.2,280.75,314.75,315.5,306.0,342.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294.6666666666667,324.5,338.0,NA,303.0,324.5,NA,NA,359.42857142857144,NA,NA,NA,NA,302.0,300.5,273.3333333333333,352.3333333333333,315.5,306.0,342.4,360.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,355.3333333333333,354.6,NA,NA,NA,NA,NA,383.9,NA,NA,NA,NA,NA,349.4,304.75,363.0,315.5,352.3333333333333,349.4,362.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,412.8,NA,NA,NA,NA,NA,420.6,378.3333333333333,389.57142857142856,315.5,398.42857142857144,380.42857142857144,371.75,405.0,431.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,437.125,NA,NA,NA,NA,NA,420.75,408.8,436.6,315.5,449.3333333333333,414.8333333333333,402.0,418.3333333333333,438.6666666666667,444.0,454.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,474.2857142857143,NA,NA,NA,NA,NA,427.6666666666667,419.25,453.5,315.5,484.0,444.8,439.25,426.0,454.75,463.5,460.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,497.2857142857143,NA,NA,NA,NA,NA,454.75,457.0,NA,315.5,506.5,NA,472.1666666666667,481.6666666666667,456.3333333333333,495.5,471.3333333333333,514.5,496.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,490.3333333333333,477.6666666666667,NA,315.5,NA,NA,510.25,528.0,509.3333333333333,497.5,492.75,519.3333333333334,508.0,552.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532.625,558.9,522.6666666666666,549.2857142857143,491.6666666666667,535.5,570.0,553.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,583.7777777777778,597.6666666666666,581.8571428571429,567.6666666666666,552.5,539.3333333333334,595.7142857142857,574.75,599.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,580.1428571428571,629.125,595.6666666666666,628.0,574.0,594.25,600.0,591.0,616.0,652.0,632.0,632.0,639.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,580.8,NA,624.0,643.6666666666666,665.7142857142857,553.0,651.0,609.5,641.5,667.75,635.2,644.0,658.0,657.0,664.5,619.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,620.8,NA,NA,659.75,682.0,640.0,677.6666666666666,609.5,654.6666666666666,683.4,658.8333333333334,644.0,660.0,618.3333333333334,664.5,640.6666666666666,662.5,692.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,586.0,NA,NA,NA,690.3333333333334,662.6666666666666,691.25,609.5,641.0,704.0,663.75,644.0,686.0,599.0,664.5,669.75,677.0,710.6,717.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,596.3333333333334,NA,NA,NA,698.3333333333334,675.6666666666666,725.0,NA,671.6666666666666,705.3333333333334,681.25,670.6666666666666,690.3333333333334,641.0,664.5,728.2,715.1666666666666,716.5,719.0,729.0,732.0,735.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360.0,NA,NA,NA,707.0,589.0,731.6666666666666,NA,641.0,731.75,701.0,682.6666666666666,680.5,599.0,664.5,740.75,730.5,723.6666666666666,719.0,727.6666666666666,738.0,725.0,751.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,563.5,NA,NA,NA,NA,742.2,725.0,NA,682.3333333333334,NA,701.6666666666666,696.0,709.0,653.6666666666666,697.6666666666666,745.6666666666666,740.6,745.75,719.0,756.0,738.0,714.0,770.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,637.6666666666666,NA,NA,NA,NA,737.25,NA,NA,641.0,NA,709.3333333333334,744.0,702.5,640.0,664.5,778.0,766.8333333333334,750.0,719.0,763.3333333333334,738.0,737.0,785.8,801.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,692.5,NA,NA,NA,NA,727.3333333333334,NA,NA,695.3333333333334,NA,773.5,768.6,NA,697.3333333333334,664.5,793.0,772.8,NA,719.0,774.0,738.0,783.25,794.5,801.5,820.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,741.0,NA,NA,NA,NA,736.3333333333334,NA,NA,NA,NA,724.0,777.0,NA,751.5,664.5,NA,817.25,NA,719.0,808.25,738.0,814.8,803.0,812.6666666666666,809.3333333333334,833.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,757.2,NA,NA,NA,NA,744.6666666666666,NA,NA,NA,NA,829.0,814.0,NA,839.0,664.5,NA,865.8571428571429,NA,NA,826.8,NA,840.1666666666666,816.5,818.0,842.5,835.0,832.0,861.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,794.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,852.5,837.5,NA,864.5,736.0,NA,NA,NA,NA,889.25,NA,847.75,NA,838.0,849.3333333333334,824.5,847.0,880.5,887.0,895.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,755.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,852.5,NA,NA,866.0,771.5,NA,NA,NA,NA,905.4285714285714,NA,915.5,NA,879.5,893.6666666666666,824.5,875.5,898.1666666666666,895.0,888.3333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,905.4,771.5,NA,NA,NA,NA,931.0,NA,933.6666666666666,NA,895.0,931.0,824.5,882.6666666666666,933.4285714285714,895.0,930.5,938.0,945.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,771.5,NA,NA,NA,NA,953.0,NA,947.5,NA,948.0,962.6666666666666,871.6666666666666,910.75,964.1666666666666,895.0,965.0,947.6666666666666,945.5,937.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,771.5,NA,NA,NA,NA,951.0,NA,960.3333333333334,NA,960.0,970.25,824.5,920.6666666666666,991.2142857142857,895.0,981.4,953.0,953.3333333333334,923.3333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,980.0,NA,977.0,NA,947.5,989.3333333333334,824.5,887.5,1013.4285714285714,895.0,991.5,953.0,970.3333333333334,965.4,1012.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,976.6666666666666,NA,NA,NA,NA,1015.8,930.0,934.6666666666666,1037.0625,895.0,1014.4,953.0,963.5,962.5,1019.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1025.25,NA,NA,NA,NA,1036.0,970.0,990.0,1064.5263157894738,895.0,NA,986.6666666666666,994.0,948.6666666666666,1031.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1064.1666666666667,937.0,1036.1666666666667,1093.4375,895.0,NA,NA,NA,894.5,1066.4,1093.3333333333333,1108.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,997.3333333333334,1047.4,1118.1,895.0,NA,NA,NA,1084.25,1080.5,1094.0,1124.6153846153845,1095.0,1126.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1088.0,1060.0,1143.2857142857142,980.3333333333334,NA,NA,NA,1084.142857142857,1079.3333333333333,1125.5,1156.7058823529412,1125.5,1124.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1082.25,1180.75,1027.0,NA,NA,NA,1190.8,1138.25,1144.3333333333333,1179.9166666666667,1125.5,1154.0,1188.0,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1060.6666666666667,1218.421052631579,1027.0,NA,NA,NA,1205.5,1132.3333333333333,1125.5,1204.3333333333333,1125.5,1174.6666666666667,1210.0,1207.0,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1228.9166666666667,1027.0,NA,NA,NA,1248.8333333333333,1170.25,1165.0,1236.5,1167.3333333333333,1199.75,1216.6666666666667,1220.6666666666667,1252.0,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1270.0,1027.0,NA,NA,NA,NA,1194.0,1200.5,1280.0,1173.0,1194.0,1254.6666666666667,1249.75,1262.5,1241.0,1264.0,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1298.0555555555557,1027.0,NA,NA,NA,NA,1152.5,NA,1295.5,1238.25,1229.0,1202.0,1282.5,1262.5,1266.0,1264.0,1280.0,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1350.0714285714287,NA,NA,NA,NA,NA,1211.6666666666667,NA,1323.7142857142858,1318.0,NA,1316.0,1325.0,1284.6666666666667,1297.3333333333333,1264.0,1280.0,1346.3333333333333,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1376.888888888889,NA,NA,NA,NA,NA,1270.0,NA,1372.5555555555557,1344.5,NA,1355.5,1351.0,1290.5,1325.3333333333333,1264.0,1280.0,1345.5,1367.3333333333333,1366.0,1369.0
