730,138.26666666666668
615,148.16666666666666
705,138.9
590,149.5
1715,174.16666666666666
1255,194.63333333333333
2490,202.03333333333333
1410,162.66666666666666
1380,202.23333333333332
1135,197.63333333333333
3395,221.86666666666667
980,188.83333333333334
990,207.1
2920,246.8
1825,206.93333333333334
1690,210.9
1715,231.13333333333333
1365,228.23333333333332
1835,256.3333333333333
2645,247.0
1690,227.23333333333332
1090,226.06666666666666
1315,233.53333333333333
2380,283.6666666666667
4265,311.76666666666665
8110,351.9
8150,330.93333333333334
5195,336.3
5105,402.2
4090,410.9
7330,569.5
7460,513.8
11030,1006.2333333333333
9405,817.8666666666667
9570,889.2666666666667
15150,1087.3666666666666
16035,1078.3
17795,1230.7
24520,1402.4666666666667
20375,1312.0666666666666
23115,1388.7333333333333
24550,1308.1666666666667
19425,1721.8
23645,1638.3
23045,1314.0666666666666
23380,1543.6333333333334
24285,1988.4666666666667
25715,1578.8
26105,1865.5333333333333
24420,1602.0333333333333
23530,1921.8666666666666
26380,2457.8
24455,2373.0333333333333
25625,2701.5333333333333
26715,2285.9333333333334
25475,3305.9333333333334
26130,2289.8333333333335
27340,3137.9
26620,3160.7
27400,3339.4333333333334
26180,3151.9
25650,3702.733333333333
25900,3400.1
26380,4197.333333333333
27065,3354.6
27275,3967.4
26665,3638.5333333333333
27005,3871.366666666667
27250,3719.6
26875,3240.133333333333
26550,2817.6666666666665
26825,3421.3
25785,2994.6666666666665
29475,3691.0666666666666
26890,3984.866666666667
28535,4539.633333333333
27100,4546.166666666667
28210,3702.9333333333334
27660,4065.866666666667
26825,5518.766666666666
28345,3527.1666666666665
28200,4033.9666666666667
27525,4612.366666666667
26945,4821.7
28655,4826.5
29240,4835.833333333333
28225,4007.766666666667
25580,5329.6
27055,4398.766666666666
27545,4475.766666666666
28215,3241.7
27985,5143.366666666667
27750,4092.266666666667
27485,4206.8
27205,4600.2
29295,4111.533333333334
27550,4615.133333333333
28430,4474.833333333333
28235,5213.4
27935,4453.733333333334
