NA,NA,NA,395.0,NA,NA,NA,409.77777777777777,NA,369.0,NA,NA,406.625,382.5,360.75,421.0,382.6,400.0,391.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,439.0,NA,NA,NA,434.42857142857144,NA,NA,NA,NA,446.5,437.0,353.3333333333333,443.125,419.5,416.5,414.25,435.0,441.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,463.3333333333333,NA,NA,NA,461.0,NA,NA,NA,NA,485.77777777777777,439.5,313.0,476.85714285714283,445.3333333333333,433.6666666666667,429.0,462.6666666666667,463.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,483.8,NA,NA,NA,469.0,NA,NA,NA,NA,497.0,478.5,412.25,498.5,459.6666666666667,416.5,469.0,500.1666666666667,470.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,516.1666666666666,NA,NA,NA,449.5,NA,NA,NA,NA,537.25,488.6,448.6,517.8,468.5,416.5,458.0,512.8,489.3333333333333,498.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,522.0,NA,NA,NA,511.0,NA,NA,NA,NA,559.3333333333334,526.8333333333334,547.25,553.6666666666666,NA,416.5,424.5,549.6666666666666,513.75,516.0,563.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,543.5,NA,NA,NA,NA,581.25,NA,590.7777777777778,NA,NA,NA,504.0,584.0,553.5,564.0,597.8888888888889,587.0,596.6666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,608.4285714285714,NA,NA,NA,NA,588.6666666666666,NA,623.8571428571429,NA,NA,NA,489.0,613.25,557.0,585.25,605.8571428571429,610.6666666666666,612.6666666666666,630.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,625.0,NA,NA,NA,NA,575.5,NA,648.1111111111111,NA,NA,NA,NA,NA,528.5,584.0,664.2857142857143,646.2857142857143,637.6666666666666,636.5,645.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,650.0,NA,NA,NA,NA,649.6,NA,688.25,NA,NA,NA,NA,NA,578.6666666666666,634.75,670.3333333333334,665.1666666666666,654.8,636.5,661.8333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,706.2,NA,NA,NA,NA,NA,NA,702.7142857142857,NA,NA,NA,NA,NA,681.6,625.6666666666666,713.2857142857143,710.25,673.25,636.5,688.7142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,744.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,746.5,700.6666666666666,744.7142857142857,735.875,671.0,698.0,716.2857142857143,754.0,755.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,783.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,765.8,732.0,772.4,767.8571428571429,NA,729.0,764.5,783.25,763.5,768.0,786.6666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,805.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,782.5,710.5,NA,816.6,NA,773.0,813.4,804.2,778.3333333333334,781.6666666666666,802.2,821.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,836.5714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,791.3333333333334,753.6666666666666,NA,838.7142857142857,NA,804.25,846.25,825.5,813.75,768.0,833.5,837.1666666666666,835.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,853.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,789.0,NA,866.0,NA,819.3333333333334,868.4,858.0,843.8,800.3333333333334,863.8571428571429,849.0,854.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,905.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900.75,NA,851.25,880.5,870.0,874.75,832.75,891.2857142857143,853.3333333333334,877.5,870.6666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,916.6666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,938.3636363636364,NA,883.6,922.6666666666666,NA,895.6666666666666,860.0,912.8571428571429,834.5,882.0,877.0,900.0,943.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,929.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,953.0,NA,917.5,NA,NA,883.5,829.0,933.2,873.0,951.3333333333334,910.0,942.6,946.0,964.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,964.3333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,981.8571428571429,NA,NA,NA,NA,917.0,879.0,981.1666666666666,952.6,970.6,944.0,925.6666666666666,946.0,994.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,990.3333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,994.0,NA,NA,NA,NA,NA,920.75,1009.3333333333334,958.25,976.0,944.0,992.8333333333334,966.0,1026.0,1032.0,1011.0,1010.6666666666666,1018.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1029.5714285714287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1006.0,NA,NA,NA,NA,NA,NA,NA,1024.8,1010.2,944.0,1021.0,1011.0,1030.5,1034.5,1016.5,1031.6,1027.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1074.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1053.142857142857,NA,NA,NA,NA,NA,NA,NA,1040.5,1047.3333333333333,1005.5,1057.2,1055.5,1040.3333333333333,1043.3333333333333,1016.5,1058.5,1027.0,1057.6666666666667,1067.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1077.1666666666667,NA,NA,NA,1071.0,1068.0,1069.0,1066.0,1088.0,1027.0,1086.3333333333333,1108.4,1090.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1097.2,NA,1086.0,1118.8333333333333,1136.2857142857142,1027.0,1135.111111111111,1117.0,1104.0,1118.5,1132.7777777777778,1121.0,1123.0,1129.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1144.0,NA,1139.5,1148.0,1162.5,1027.0,1163.142857142857,1162.0,1104.0,1118.5,1141.0,1137.5,1143.0,1160.0,1149.6666666666667,1142.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1162.0,NA,1170.0,1175.25,1178.25,NA,1185.1666666666667,1173.75,1104.0,1118.5,1156.0,1153.3333333333333,1143.0,1185.8333333333333,1188.1666666666667,1157.0,1158.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1180.0,NA,1207.0,1191.3333333333333,NA,NA,1209.6666666666667,1205.5,1104.0,1118.5,1188.25,1184.25,1165.0,1197.75,1194.6666666666667,1155.0,1175.0,1205.0,1212.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1180.0,NA,1202.6,1225.8,NA,NA,1205.0,NA,1104.0,1158.3333333333333,1217.2,1189.0,1143.0,1199.5,1185.0,1155.0,1164.0,1225.25,1228.4,1230.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1203.0,NA,1234.0,1230.0,NA,NA,1205.0,NA,1104.0,1166.0,1243.5,1223.0,1179.0,1237.6,1222.75,1155.0,1194.3333333333333,1234.75,1250.5,1238.5,1249.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1239.0,NA,1259.6,1247.25,NA,NA,1228.0,NA,1104.0,1201.0,1254.3333333333333,1237.3333333333333,NA,1269.25,1228.0,1155.0,1187.5,1254.2,1256.0,1259.5,1249.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1290.2222222222222,NA,NA,NA,1246.25,NA,1104.0,1273.5,1263.5,1279.4,NA,1274.6666666666667,NA,NA,1220.3333333333333,1278.4285714285713,1250.5,1279.4,1249.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1327.4444444444443,NA,NA,NA,NA,NA,NA,1321.75,NA,NA,NA,1295.8,NA,NA,1262.8,1308.4444444444443,1283.0,1303.7142857142858,1242.0,1285.5,1300.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1356.3333333333333,NA,NA,NA,NA,NA,NA,1345.375,NA,NA,NA,1335.5714285714287,NA,NA,1300.0,NA,NA,1324.8333333333333,1358.375,1285.5,1336.25,1367.0,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1394.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,1363.125,1389.4545454545455,1285.5,1361.0,1408.4,1405.0,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1442.6153846153845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1429.75,1330.0,1418.7777777777778,1420.6666666666667,1411.5,1448.0,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1480.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1463.0,1337.5,1444.25,1454.5,1411.5,1452.0,1458.6666666666667,1473.0,1476.0,1482.0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1489.1666666666667,1337.5,1498.5,1484.1666666666667,1411.5,1482.6,1490.1666666666667,1482.3333333333333,1513.25,1487.0,1518.0
