570,133.0
380,130.1
435,149.1
635,160.5
795,144.2
440,168.8
450,159.8
490,143.6
705,159.5
685,155.5
555,164.9
610,174.6
615,169.5
595,151.1
725,178.2
620,188.9
500,170.3
495,188.6
710,196.3
475,166.8
565,176.5
565,225.6
495,204.6
485,199.6
475,249.0
570,203.9
835,218.1
530,196.1
645,210.2
670,250.5
655,208.7
525,216.3
615,213.2
735,193.6
535,199.5
790,207.3
460,160.6
965,225.2
610,215.1
970,238.7
725,229.7
780,226.2
535,198.4
735,217.0
640,195.4
740,211.3
740,225.0
905,250.1
790,261.5
805,268.3
