19.25,19.333333333333332,17.0,17.0,28.0,7.0,9.0,17.5,27.11111111111111,28.666666666666668,40.666666666666664,36.75,45.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35.8,55.166666666666664,49.0,20.8,55.75,67.42857142857143,47.142857142857146,37.25,32.916666666666664,52.142857142857146,52.75,38.285714285714285,54.625,74.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54.857142857142854,62.57142857142857,49.0,33.0,76.4,67.42857142857143,47.142857142857146,62.857142857142854,17.285714285714285,57.5,53.714285714285715,35.0,58.833333333333336,77.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54.857142857142854,62.57142857142857,49.0,33.0,86.14285714285714,67.42857142857143,47.142857142857146,62.857142857142854,17.285714285714285,60.25,53.714285714285715,45.42857142857143,66.0,75.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54.857142857142854,62.57142857142857,49.0,44.42857142857143,86.14285714285714,67.42857142857143,47.142857142857146,62.857142857142854,17.285714285714285,52.857142857142854,53.714285714285715,45.42857142857143,66.0,75.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54.857142857142854,62.57142857142857,49.0,44.42857142857143,86.14285714285714,67.42857142857143,47.142857142857146,62.857142857142854,17.285714285714285,52.857142857142854,53.714285714285715,45.42857142857143,66.0,75.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54.857142857142854,62.57142857142857,49.0,44.42857142857143,86.14285714285714,67.42857142857143,47.142857142857146,62.857142857142854,17.285714285714285,52.857142857142854,53.714285714285715,45.42857142857143,66.0,75.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54.857142857142854,62.57142857142857,49.0,44.42857142857143,86.14285714285714,67.42857142857143,47.142857142857146,62.857142857142854,17.285714285714285,52.857142857142854,53.714285714285715,45.42857142857143,66.0,75.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54.857142857142854,62.57142857142857,49.0,44.42857142857143,86.14285714285714,67.42857142857143,47.142857142857146,62.857142857142854,17.285714285714285,52.857142857142854,53.714285714285715,45.42857142857143,66.0,75.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54.857142857142854,62.57142857142857,49.0,44.42857142857143,86.14285714285714,67.42857142857143,47.142857142857146,62.857142857142854,17.285714285714285,52.857142857142854,53.714285714285715,45.42857142857143,66.0,75.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54.857142857142854,62.57142857142857,49.0,44.42857142857143,86.14285714285714,67.42857142857143,47.142857142857146,62.857142857142854,17.285714285714285,52.857142857142854,53.714285714285715,45.42857142857143,66.0,75.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
