600,136.5
640,145.7
550,153.1
415,187.8
525,164.3
815,222.1
685,202.5
625,168.6
890,175.5
850,182.1
685,199.7
885,222.3
600,211.6
780,194.4
765,208.1
830,225.9
1070,237.1
1155,315.3
1080,227.6
1020,289.8
960,236.3
740,257.9
1230,200.8
3205,284.6
5135,425.2
1655,355.8
3080,412.0
830,273.6
1260,235.4
990,232.1
1420,228.8
1240,266.0
1160,314.7
810,245.8
2175,319.0
3450,383.6
1630,312.5
1380,231.5
2880,369.7
2535,304.3
1840,256.0
1380,278.9
915,283.4
1185,330.1
2490,317.5
2715,346.7
2615,406.6
1350,345.6
2085,381.5
2060,403.6
2020,474.0
4580,548.3
4165,497.5
6290,591.1
3705,662.8
4660,590.6
6975,849.1
6575,856.6
10955,924.9
9155,681.9
21045,1383.1
21675,1382.7
10960,1263.2
20845,1390.0
15855,1569.7
18815,1560.9
21665,2420.5
21335,2633.6
20735,3323.0
21495,3079.6
21350,2533.8
21710,3886.8
20470,2159.4
21145,2656.1
21215,2877.1
21870,2902.1
20990,3286.9
15810,2204.0
22805,3258.7
21360,2372.5
21570,3622.1
22125,4582.4
21810,4244.0
21305,2971.6
21055,2685.1
22205,3879.4
21700,5007.4
22075,3422.8
21520,3953.0
21150,2427.4
20830,1626.9
20710,1888.6
20875,1647.1
13975,1543.6
21070,1505.8
21435,2594.7
20850,2256.5
21185,2247.9
18025,2085.4
20900,1672.2
