25.5
72.12
120.54
168.1
215.3
264.6
312.02
360.3
409.14
455.76
502.96
552.6
600.42
648.38
696.46
744.82
792.2
839.7
886.42
936.66
984.76
1031.7
1080.5
1128.42
1175.4
1222.94
1271.5
1320.68
1368.1
1417.06
1464.8
1513.32
1559.86
1608.42
1655.46
1703.72
1753.1
1800.7
1848.9
1896.5
1944.24
1993.0
2040.4
2087.76
2136.22
2184.74
2232.04
2281.4
2328.78
2377.0
2424.2
2473.2
2519.94
2567.04
2616.38
2664.82
2711.2
2758.32
2805.54
2852.74
2898.82
2946.48
2993.48
3040.62
3096.96
3144.56
3191.64
3238.72
3285.28
3337.1
3383.88
3430.4
3480.48
3527.1
3574.54
3624.0
3671.32
3718.3
3765.08
3812.34
3864.96
3911.84
3959.98
4008.28
4057.12
4104.96
4151.84
4198.86
4248.24
4296.76
4345.1
4391.26
4438.98
4485.46
4533.0
4584.06
4631.06
4677.14
4728.18
4775.32
